gen,id,probability_maraud,position,successful_mating
0,0,0.3,0.0,8
0,1,0.3,90.0,8
0,2,0.3,180.0,7
0,3,0.3,270.0,10
0,4,0.3,360.0,10
0,5,0.3,450.0,11
1,0,0.3,311.6168136368241,5
1,1,0.3,90.0,6
1,2,0.3,180.0,12
1,3,0.3,270.0,8
1,4,0.3,360.0,12
1,5,0.3,450.0,11
2,0,0.3,604.0163604825423,10
2,1,0.3,181.20184430967947,13
2,2,0.3,180.0,8
2,3,0.3,270.0,8
2,4,0.3,360.0,7
2,5,0.3,450.0,8
3,0,0.3,1099.0942431653152,5
3,1,0.3,5399.976503569865,12
3,2,0.3,5096.57643744109,7
3,3,0.3,270.0,10
3,4,0.3,446.575518592816,11
3,5,0.3,450.0,9
4,0,0.3,1099.0942431653152,4
4,1,0.3,5399.976503569865,10
4,2,0.3,221.35475495179708,11
4,3,0.3,445.66907696305134,9
4,4,0.3,446.575518592816,8
4,5,0.3,450.0,12
5,0,0.3,1051.9462256521003,6
5,1,0.3,5305.169546481555,11
5,2,0.3,219.26851615826274,3
5,3,0.3,445.66907696305134,2
5,4,0.3,18.845523515139348,13
5,5,0.3,450.0,19
6,0,0.3,1051.9462256521003,12
6,1,0.3,5305.169546481555,11
6,2,0.3,219.26851615826274,12
6,3,0.3,584.4998016653811,2
6,4,0.3,119.50103950599112,10
6,5,0.3,450.0,6
7,0,0.3,1051.9462256521003,3
7,1,0.3,132.0315060481107,17
7,2,0.3,219.26851615826274,8
7,3,0.3,501.46398235919094,6
7,4,0.3,1.5935578115282283,9
7,5,0.3,450.0,11
8,0,0.3,1307.7385903677332,5
8,1,0.3,132.0315060481107,14
8,2,0.3,219.26851615826274,9
8,3,0.3,501.46398235919094,9
8,4,0.3,1.5935578115282283,13
8,5,0.3,450.0,4
9,0,0.3,1211.164147381485,4
9,1,0.3,5388.696280932283,8
9,2,0.3,219.26851615826274,13
9,3,0.3,501.46398235919094,7
9,4,0.3,1.5935578115282283,17
9,5,0.3,455.2092669149175,5
10,0,0.3,1211.164147381485,1
10,1,0.3,5388.696280932283,11
10,2,0.3,129.77587436694876,12
10,3,0.3,501.46398235919094,9
10,4,0.3,1.5935578115282283,8
10,5,0.3,240.39783277875335,13
11,0,0.3,1531.1532573924833,0
11,1,0.3,5388.696280932283,15
11,2,0.3,129.77587436694876,11
11,3,0.3,566.9881045352881,4
11,4,0.3,1.5935578115282283,5
11,5,0.3,174.62923598637263,17
12,0,0.3,1531.1532573924833,0
12,1,0.3,5388.696280932283,17
12,2,0.3,5170.48340230298,15
12,3,0.3,566.9881045352881,3
12,4,0.3,5376.208212254013,12
12,5,0.3,174.62923598637263,7
13,0,0.3,1531.1532573924833,3
13,1,0.3,5086.120624051977,9
13,2,0.3,60.29536004831789,11
13,3,0.3,566.9881045352881,5
13,4,0.3,346.3848833651673,10
13,5,0.3,174.62923598637263,16
14,0,0.3,1531.1532573924833,2
14,1,0.3,5086.120624051977,8
14,2,0.3,60.29536004831789,5
14,3,0.3,566.9881045352881,13
14,4,0.3,346.3848833651673,17
14,5,0.3,660.0861738602953,9
15,0,0.3,1692.8728562143285,1
15,1,0.3,5311.163362523579,6
15,2,0.3,5228.392434430488,8
15,3,0.3,566.9881045352881,15
15,4,0.3,829.4268752375842,11
15,5,0.3,660.0861738602953,12
16,0,0.3,1944.9606200542416,0
16,1,0.3,5311.163362523579,9
16,2,0.3,5228.392434430488,12
16,3,0.3,754.7601375653975,9
16,4,0.3,520.8222888378145,14
16,5,0.3,660.0861738602953,10
17,0,0.3,2469.512649831371,0
17,1,0.3,5311.163362523579,9
17,2,0.3,5228.392434430488,15
17,3,0.3,932.8091088666785,2
17,4,0.3,520.8222888378145,11
17,5,0.3,660.0861738602953,17
18,0,0.3,2145.8036107198786,0
18,1,0.3,5311.163362523579,6
18,2,0.3,5228.392434430488,13
18,3,0.3,932.8091088666785,2
18,4,0.3,520.8222888378145,20
18,5,0.3,436.345516803485,13
19,0,0.3,2166.354079572511,0
19,1,0.3,5311.163362523579,17
19,2,0.3,5228.392434430488,7
19,3,0.3,932.8091088666785,1
19,4,0.3,53.68433623747876,15
19,5,0.3,5332.339303762341,14
20,0,0.3,2166.354079572511,0
20,1,0.3,5311.163362523579,16
20,2,0.3,188.99530640850753,11
20,3,0.3,932.8091088666785,1
20,4,0.3,53.68433623747876,13
20,5,0.3,4978.972502460465,13
21,0,0.3,2166.354079572511,0
21,1,0.3,5311.163362523579,6
21,2,0.3,188.99530640850753,17
21,3,0.3,719.7243641626335,8
21,4,0.3,588.9515258070322,10
21,5,0.3,4978.972502460465,13
22,0,0.3,2166.354079572511,0
22,1,0.3,5311.163362523579,11
22,2,0.3,188.99530640850753,15
22,3,0.3,488.895300889203,7
22,4,0.3,588.9515258070322,5
22,5,0.3,4950.084749355009,15
23,0,0.3,2258.6073540604816,0
23,1,0.3,5311.163362523579,12
23,2,0.3,5052.617161986485,15
23,3,0.3,810.3127540642265,3
23,4,0.3,588.9515258070322,14
23,5,0.3,4950.084749355009,10
24,0,0.3,2258.6073540604816,0
24,1,0.3,5255.719430359746,12
24,2,0.3,5052.617161986485,10
24,3,0.3,831.6983055982985,2
24,4,0.3,412.07012886749266,13
24,5,0.3,5150.772119296927,17
25,0,0.3,2258.6073540604816,0
25,1,0.3,5255.719430359746,9
25,2,0.3,123.43312877214521,11
25,3,0.3,831.6983055982985,5
25,4,0.3,5332.250481680758,16
25,5,0.3,5314.657734665229,13
26,0,0.3,2082.642792284958,1
26,1,0.3,5255.719430359746,9
26,2,0.3,5004.338189614735,10
26,3,0.3,831.6983055982985,4
26,4,0.3,5332.250481680758,18
26,5,0.3,127.27484852547059,12
27,0,0.3,2567.0057996785135,0
27,1,0.3,5340.165855265867,11
27,2,0.3,5004.338189614735,19
27,3,0.3,831.6983055982985,1
27,4,0.3,5165.572395603664,12
27,5,0.3,127.27484852547059,10
28,0,0.3,2690.056407417066,0
28,1,0.3,5340.165855265867,21
28,2,0.3,5004.338189614735,12
28,3,0.3,831.6983055982985,1
28,4,0.3,4819.419928420882,8
28,5,0.3,127.27484852547059,12
29,0,0.3,2690.056407417066,0
29,1,0.3,5340.165855265867,10
29,2,0.3,4499.416957729116,6
29,3,0.3,831.6983055982985,6
29,4,0.3,4819.419928420882,16
29,5,0.3,359.4493366221377,16
30,0,0.3,2980.41808447768,0
30,1,0.3,5355.6230977652085,16
30,2,0.3,4499.416957729116,4
30,3,0.3,831.6983055982985,13
30,4,0.3,4819.419928420882,14
30,5,0.3,718.3646199287083,7
31,0,0.3,2980.41808447768,0
31,1,0.3,5355.6230977652085,20
31,2,0.3,4233.15809125727,5
31,3,0.3,1250.0146843478683,10
31,4,0.3,4819.419928420882,13
31,5,0.3,718.3646199287083,6
32,0,0.3,2980.41808447768,0
32,1,0.3,5355.6230977652085,12
32,2,0.3,4691.468113235068,13
32,3,0.3,835.3876306862339,6
32,4,0.3,4923.024729008349,16
32,5,0.3,718.3646199287083,7
33,0,0.3,3051.403154516306,0
33,1,0.3,5355.6230977652085,14
33,2,0.3,4977.62962083599,14
33,3,0.3,1158.2062307704393,5
33,4,0.3,4923.024729008349,7
33,5,0.3,718.3646199287083,14
34,0,0.3,2679.358401462979,0
34,1,0.3,486.9557951818233,20
34,2,0.3,4977.62962083599,7
34,3,0.3,672.6765436177786,13
34,4,0.3,4923.024729008349,9
34,5,0.3,718.3646199287083,5
35,0,0.3,2569.260866303238,0
35,1,0.3,486.9557951818233,14
35,2,0.3,4977.62962083599,10
35,3,0.3,672.6765436177786,9
35,4,0.3,4743.500888714687,12
35,5,0.3,718.3646199287083,9
36,0,0.3,2569.260866303238,0
36,1,0.3,949.9055582900413,7
36,2,0.3,4487.3670011861,16
36,3,0.3,672.6765436177786,10
36,4,0.3,4743.500888714687,6
36,5,0.3,718.3646199287083,15
37,0,0.3,2457.215796074679,0
37,1,0.3,1273.0117590784523,3
37,2,0.3,4487.3670011861,6
37,3,0.3,672.6765436177786,23
37,4,0.3,4285.489080776853,10
37,5,0.3,718.3646199287083,12
38,0,0.3,2457.215796074679,2
38,1,0.3,1273.0117590784523,1
38,2,0.3,4487.3670011861,14
38,3,0.3,1046.5564738738892,16
38,4,0.3,4733.907259809508,8
38,5,0.3,617.3761988213791,13
39,0,0.3,2457.215796074679,3
39,1,0.3,1435.9236528541571,8
39,2,0.3,4845.122371454983,8
39,3,0.3,1046.5564738738892,8
39,4,0.3,4545.2174212493355,9
39,5,0.3,617.3761988213791,18
40,0,0.3,2939.8440880127973,0
40,1,0.3,1435.9236528541571,11
40,2,0.3,4845.122371454983,25
40,3,0.3,1046.5564738738892,10
40,4,0.3,4174.361642934575,1
40,5,0.3,617.3761988213791,7
41,0,0.3,3202.0077956098726,2
41,1,0.3,1435.9236528541571,11
41,2,0.3,4509.2687180674675,15
41,3,0.3,1046.5564738738892,5
41,4,0.3,4174.361642934575,8
41,5,0.3,617.3761988213791,13
42,0,0.3,2802.938667219185,0
42,1,0.3,1580.6601965927603,6
42,2,0.3,4599.890802656476,8
42,3,0.3,1046.5564738738892,12
42,4,0.3,4174.361642934575,8
42,5,0.3,617.3761988213791,19
43,0,0.3,2354.119882619061,6
43,1,0.3,1580.6601965927603,6
43,2,0.3,5064.098435637765,5
43,3,0.3,1046.5564738738892,11
43,4,0.3,4387.0156070722915,8
43,5,0.3,617.3761988213791,18
44,0,0.3,2234.1041060474295,9
44,1,0.3,1580.6601965927603,8
44,2,0.3,4784.51243024152,12
44,3,0.3,1046.5564738738892,10
44,4,0.3,4387.0156070722915,10
44,5,0.3,617.3761988213791,5
45,0,0.3,2234.1041060474295,0
45,1,0.3,1083.9347884606393,6
45,2,0.3,4784.51243024152,9
45,3,0.3,1065.6586347427208,15
45,4,0.3,4100.555076642106,15
45,5,0.3,617.3761988213791,9
46,0,0.3,2187.377630040021,13
46,1,0.3,1083.9347884606393,5
46,2,0.3,4784.51243024152,10
46,3,0.3,1434.5626507314846,1
