gen,id,probability_maraud,position,successful_mating
0,0,0.05,0,11
0,1,0.05,300,9
0,2,0.05,600,4
0,3,0.05,900,12
0,4,0.05,1200,9
0,5,0.05,1500,9
1,0,0.06231120857610818,0,11
1,1,0.05,300,10
1,2,0.038325818682175536,600,11
1,3,0.05,900,4
1,4,0.05716489672123471,1200,7
1,5,0.04156796219705275,1500,11
2,0,0.08339841891427584,0,9
2,1,0.05,300,9
2,2,0.016969467946968974,600,7
2,3,0.05,900,6
2,4,0.08841321165867351,1200,15
2,5,0.04156796219705275,1500,8
3,0,0.06778996830468748,0,10
3,1,0.05,300,8
3,2,0.016969467946968974,600,4
3,3,0.04586380173477225,900,8
3,4,0.09890710685322007,1200,9
3,5,0.03592470803667402,1500,15
4,0,0.06778996830468748,0,15
4,1,0.05,300,8
4,2,0.016969467946968974,600,7
4,3,0.04586380173477225,900,8
4,4,0.051623500519827,1200,10
4,5,0.02097330185796865,1500,6
5,0,0.06778996830468748,0,10
5,1,0.05,300,4
5,2,0.012430339371529457,600,9
5,3,0.04586380173477225,900,14
5,4,0.1267060579112761,1200,9
5,5,0.019251352919283253,1500,7
6,0,0.112233347136232,0,10
6,1,0.07057101597880915,300,12
6,2,0.012430339371529457,600,10
6,3,0.03836620806762929,900,7
6,4,0.1267060579112761,1200,7
6,5,0.02107878358055468,1500,8
7,0,0.112233347136232,0,8
7,1,0.10841074426138676,300,5
7,2,0.012430339371529457,600,9
7,3,0.03836620806762929,900,12
7,4,0.1047058789208676,1200,15
7,5,0.02380209110817135,1500,5
8,0,0.112233347136232,0,11
8,1,0.10841074426138676,300,3
8,2,0.009445603296361278,600,10
8,3,0.03836620806762929,900,13
8,4,0.09944708489159317,1200,4
8,5,0.009510518235151026,1500,13
9,0,0.09543501547510665,0,7
9,1,0.10841074426138676,300,10
9,2,0.012792742173811449,600,11
9,3,0.06591962970307871,900,8
9,4,0.09944708489159317,1200,8
9,5,0.009510518235151026,1500,10
