gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,5
0,1,0.3,600,10
0,2,0.01,1200,5
0,3,0.3,1800,10
0,4,0.01,2400,10
0,5,0.3,3000,14
1,0,0.01892970081065611,0,3
1,1,0.3,600,11
1,2,0.01,1200,3
1,3,0.40405833594686147,1800,17
1,4,0.01,2400,8
1,5,0.3,3000,12
2,0,0.031284779575841595,0,6
2,1,0.17739612321393564,600,13
2,2,0.01,1200,2
2,3,0.40405833594686147,1800,14
2,4,0.01,2400,8
2,5,0.3,3000,11
3,0,0.031284779575841595,0,8
3,1,0.15246470913070595,600,17
3,2,0.00763707000990314,1200,5
3,3,0.40405833594686147,1800,12
3,4,0.01,2400,5
3,5,0.3,3000,7
4,0,0.031284779575841595,0,2
4,1,0.15246470913070595,600,12
4,2,0.00763707000990314,1200,5
4,3,0.3463317994967505,1800,15
4,4,0.006305577661332351,2400,5
4,5,0.3517099880607418,3000,15
5,0,0.031284779575841595,0,2
5,1,0.15246470913070595,600,23
5,2,0.011808512923575381,1200,1
5,3,0.6591774480716568,1800,14
5,4,0.006305577661332351,2400,3
5,5,0.3517099880607418,3000,11
6,0,0.031284779575841595,0,8
6,1,0.15246470913070595,600,18
6,2,0.031363674353975794,1200,0
6,3,0.6591774480716568,1800,10
6,4,0.005058359710014886,2400,5
6,5,0.3517099880607418,3000,13
7,0,0.031284779575841595,0,11
7,1,0.15246470913070595,600,7
7,2,0.031363674353975794,1200,6
7,3,0.6097418838068794,1800,11
7,4,0.005609661074343985,2400,4
7,5,0.22441100759670982,3000,15
8,0,0.031284779575841595,0,10
8,1,0.15246470913070595,600,9
8,2,0.02928463897441611,1200,5
8,3,0.49015518971656113,1800,8
8,4,0.004694704549450432,2400,4
8,5,0.22441100759670982,3000,18
9,0,0.031284779575841595,0,4
9,1,0.15246470913070595,600,12
9,2,0.02928463897441611,1200,6
9,3,0.35199812541466874,1800,14
9,4,0.007812913281001824,2400,3
9,5,0.22441100759670982,3000,15
10,0,0.031284779575841595,0,3
10,1,0.3189306540822955,600,16
10,2,0.0608732269327881,1200,8
10,3,0.35199812541466874,1800,9
10,4,0.007812913281001824,2400,0
10,5,0.22441100759670982,3000,18
11,0,0.014634044116619853,0,1
11,1,0.3189306540822955,600,17
11,2,0.0608732269327881,1200,4
11,3,0.245649792288813,1800,15
11,4,0.007812913281001824,2400,5
11,5,0.22441100759670982,3000,12
12,0,0.011389012721044145,0,10
12,1,0.3985428399052085,600,10
12,2,0.0608732269327881,1200,1
12,3,0.245649792288813,1800,18
12,4,0.007812913281001824,2400,10
12,5,0.22441100759670982,3000,5
13,0,0.006747577681471213,0,7
13,1,0.3206365356107881,600,9
13,2,0.0608732269327881,1200,6
13,3,0.245649792288813,1800,9
13,4,0.007812913281001824,2400,6
13,5,0.22441100759670982,3000,17
14,0,0.006747577681471213,0,1
14,1,0.3206365356107881,600,15
14,2,0.0608732269327881,1200,4
14,3,0.245649792288813,1800,11
14,4,0.007438737639318222,2400,4
14,5,0.1860592051840629,3000,19
15,0,0.006747577681471213,0,6
15,1,0.12041167164944117,600,16
15,2,0.0608732269327881,1200,6
15,3,0.245649792288813,1800,11
15,4,0.007438737639318222,2400,5
15,5,0.17727350169646167,3000,10
16,0,0.006747577681471213,0,3
16,1,0.12041167164944117,600,13
16,2,0.0608732269327881,1200,3
16,3,0.245649792288813,1800,13
16,4,0.008768324054977756,2400,9
16,5,0.23811799122624272,3000,13
17,0,0.006747577681471213,0,9
17,1,0.13148459579079141,600,8
17,2,0.05476992069455296,1200,7
17,3,0.245649792288813,1800,11
17,4,0.014879526975720701,2400,6
17,5,0.23811799122624272,3000,13
18,0,0.012756959815211081,0,10
18,1,0.13148459579079141,600,7
18,2,0.09611225273064482,1200,2
18,3,0.245649792288813,1800,18
18,4,0.014879526975720701,2400,4
18,5,0.23811799122624272,3000,13
19,0,0.011384072898967803,0,4
19,1,0.13148459579079141,600,11
19,2,0.19989687092144007,1200,6
19,3,0.245649792288813,1800,9
19,4,0.014879526975720701,2400,6
19,5,0.2781275185467061,3000,18
20,0,0.011384072898967803,0,6
20,1,0.13148459579079141,600,7
20,2,0.14923973301675916,1200,10
20,3,0.17201213244257102,1800,13
20,4,0.014879526975720701,2400,6
20,5,0.20068870433134287,3000,12
21,0,0.0073268994460204545,0,7
21,1,0.13148459579079141,600,7
21,2,0.1300662086899092,1200,16
21,3,0.17201213244257102,1800,5
21,4,0.007644734960211219,2400,7
21,5,0.2079459678874511,3000,12
22,0,0.009241320828987475,0,6
22,1,0.13148459579079141,600,15
22,2,0.06538168236547316,1200,11
22,3,0.17201213244257102,1800,9
22,4,0.007644734960211219,2400,2
22,5,0.3208701719357028,3000,11
23,0,0.009241320828987475,0,3
23,1,0.13148459579079141,600,11
23,2,0.06961771838626178,1200,8
23,3,0.19072790043307494,1800,14
23,4,0.00946268471213992,2400,7
23,5,0.32713716906782386,3000,11
24,0,0.006301135510530093,0,5
24,1,0.13148459579079141,600,13
24,2,0.06113703140464943,1200,6
24,3,0.19072790043307494,1800,11
24,4,0.00716444665558808,2400,2
24,5,0.32713716906782386,3000,17
25,0,0.015266099446546425,0,6
25,1,0.15966539110916067,600,9
25,2,0.06113703140464943,1200,4
25,3,0.1916813153956186,1800,15
25,4,0.00716444665558808,2400,6
25,5,0.32713716906782386,3000,14
26,0,0.015266099446546425,0,4
26,1,0.22698557848525297,600,11
26,2,0.04531011679082487,1200,1
26,3,0.1916813153956186,1800,21
26,4,0.00716444665558808,2400,4
26,5,0.32713716906782386,3000,13
27,0,0.02380487460633956,0,2
27,1,0.22698557848525297,600,12
27,2,0.04531011679082487,1200,5
27,3,0.2756781854802911,1800,19
27,4,0.00716444665558808,2400,5
27,5,0.302010899085944,3000,11
28,0,0.044971101486379804,0,5
28,1,0.22698557848525297,600,12
28,2,0.04531011679082487,1200,9
28,3,0.24841161275464482,1800,16
28,4,0.00716444665558808,2400,3
28,5,0.302010899085944,3000,9
29,0,0.11160754148969414,0,2
29,1,0.22698557848525297,600,12
29,2,0.04453757214800757,1200,7
29,3,0.24841161275464482,1800,13
29,4,0.00716444665558808,2400,6
29,5,0.3293314391951562,3000,14
30,0,0.11160754148969414,0,1
30,1,0.23798653864314728,600,13
30,2,0.020651733988688303,1200,9
30,3,0.24841161275464482,1800,10
30,4,0.00716444665558808,2400,4
30,5,0.2951585725885399,3000,17
31,0,0.11160754148969414,0,9
31,1,0.23798653864314728,600,12
31,2,0.021515547252617586,1200,4
31,3,0.47671688904361326,1800,12
31,4,0.00716444665558808,2400,4
31,5,0.2951585725885399,3000,13
32,0,0.11160754148969414,0,7
32,1,0.2573152165099912,600,12
32,2,0.021515547252617586,1200,7
32,3,0.3235833270502178,1800,14
32,4,0.008980613874199949,2400,8
32,5,0.2951585725885399,3000,6
33,0,0.11160754148969414,0,4
33,1,0.2573152165099912,600,9
33,2,0.024552300557603636,1200,2
33,3,0.3235833270502178,1800,16
33,4,0.009505388340298512,2400,6
33,5,0.1916565088048863,3000,17
34,0,0.11160754148969414,0,4
34,1,0.36171183748239816,600,12
34,2,0.024552300557603636,1200,5
34,3,0.3235833270502178,1800,14
34,4,0.009505388340298512,2400,4
34,5,0.18960676157835782,3000,15
35,0,0.11160754148969414,0,7
35,1,0.31536996747062884,600,15
35,2,0.04756691671313368,1200,8
35,3,0.33048452244312193,1800,9
35,4,0.009505388340298512,2400,4
35,5,0.18537216938399378,3000,11
