gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,5
0,1,0.01,300,9
0,2,0.01,600,12
0,3,0.01,900,6
0,4,0.01,1200,12
0,5,0.01,1500,10
1,0,0.008147694708753029,0,7
1,1,0.01,300,13
1,2,0.01,600,3
1,3,0.0069146156255379615,900,12
1,4,0.013946676212275124,1200,9
1,5,0.01,1500,10
2,0,0.008718985554019221,0,14
2,1,0.01,300,13
2,2,0.00803989703824675,600,6
2,3,0.0069146156255379615,900,5
2,4,0.013946676212275124,1200,8
2,5,0.01,1500,8
3,0,0.008718985554019221,0,10
3,1,0.02170367489750487,300,8
3,2,0.006635154146156993,600,11
3,3,0.0069146156255379615,900,7
3,4,0.013946676212275124,1200,8
3,5,0.01,1500,10
4,0,0.012483544243537844,0,6
4,1,0.02170367489750487,300,10
4,2,0.009122126052631631,600,8
4,3,0.0032641239215360353,900,11
4,4,0.013946676212275124,1200,10
4,5,0.011590723910339645,1500,9
5,0,0.012483544243537844,0,9
5,1,0.02170367489750487,300,11
5,2,0.005862390714489928,600,9
5,3,0.0032641239215360353,900,6
5,4,0.01468481695400354,1200,8
5,5,0.009613920738932602,1500,11
6,0,0.007471068539549242,0,6
6,1,0.02170367489750487,300,10
6,2,0.005862390714489928,600,12
6,3,0.0033286480264033444,900,13
6,4,0.01468481695400354,1200,5
6,5,0.009613920738932602,1500,8
7,0,0.006686151106614278,0,7
7,1,0.015701994962063755,300,6
7,2,0.007625927906710172,600,13
7,3,0.0033286480264033444,900,7
7,4,0.01468481695400354,1200,6
7,5,0.009613920738932602,1500,15
8,0,0.006686151106614278,0,12
8,1,0.020635957064354702,300,6
8,2,0.006418652965562563,600,8
8,3,0.0033286480264033444,900,11
8,4,0.01468481695400354,1200,9
8,5,0.009613920738932602,1500,8
9,0,0.006686151106614278,0,8
9,1,0.006037472821200788,300,10
9,2,0.006418652965562563,600,7
9,3,0.0033286480264033444,900,12
9,4,0.01468481695400354,1200,9
9,5,0.009613920738932602,1500,8
10,0,0.005990991776109908,0,10
10,1,0.006037472821200788,300,9
10,2,0.006418652965562563,600,6
10,3,0.0026086423910538377,900,9
10,4,0.007111418895128486,1200,14
10,5,0.009613920738932602,1500,6
11,0,0.005990991776109908,0,4
11,1,0.00523787910600696,300,11
11,2,0.010700292262990789,600,9
11,3,0.0025613266466152965,900,11
11,4,0.007073099019434799,1200,8
11,5,0.009613920738932602,1500,11
12,0,0.005990991776109908,0,7
12,1,0.007301210955432447,300,6
12,2,0.022760326356551182,600,9
12,3,0.0025613266466152965,900,7
12,4,0.007073099019434799,1200,18
12,5,0.011681049540704353,1500,7
13,0,0.005990991776109908,0,10
13,1,0.007301210955432447,300,5
13,2,0.0185537645960007,600,11
13,3,0.0025613266466152965,900,12
13,4,0.006105377882358721,1200,8
13,5,0.016709418260448614,1500,8
14,0,0.005990991776109908,0,8
14,1,0.007301210955432447,300,12
14,2,0.0185537645960007,600,7
14,3,0.002906774529674174,900,13
14,4,0.006273324771595744,1200,5
14,5,0.013945136214749979,1500,9
15,0,0.005990991776109908,0,7
15,1,0.019829083785413194,300,7
15,2,0.0185537645960007,600,12
15,3,0.002906774529674174,900,9
15,4,0.006273324771595744,1200,12
15,5,0.013945136214749979,1500,7
16,0,0.006229161200693081,0,12
16,1,0.019829083785413194,300,9
16,2,0.0185537645960007,600,5
16,3,0.0038031204125774263,900,8
16,4,0.006273324771595744,1200,7
16,5,0.010128512958507951,1500,13
17,0,0.010702228518439903,0,5
17,1,0.025734399607497585,300,8
17,2,0.0185537645960007,600,12
17,3,0.003703395535966963,900,14
17,4,0.006273324771595744,1200,8
17,5,0.009215975104830673,1500,7
18,0,0.010702228518439903,0,7
18,1,0.025734399607497585,300,12
18,2,0.0185537645960007,600,7
18,3,0.008148311287055976,900,14
18,4,0.006587655727998575,1200,7
18,5,0.007842482788943011,1500,7
19,0,0.010702228518439903,0,8
19,1,0.025734399607497585,300,15
19,2,0.012451126997730235,600,7
19,3,0.008148311287055976,900,11
19,4,0.006587655727998575,1200,4
19,5,0.012800639310723944,1500,9
20,0,0.003890018287663259,0,15
20,1,0.019076878169339243,300,10
20,2,0.012451126997730235,600,9
20,3,0.008148311287055976,900,8
20,4,0.006587655727998575,1200,6
20,5,0.012800639310723944,1500,6
21,0,0.003890018287663259,0,7
21,1,0.019076878169339243,300,4
21,2,0.007663462206396774,600,8
21,3,0.02635187182140381,900,10
21,4,0.006587655727998575,1200,13
21,5,0.012800639310723944,1500,12
22,0,0.002887763023004423,0,6
22,1,0.04574479535330413,300,9
22,2,0.007663462206396774,600,6
22,3,0.0214821870512791,900,10
22,4,0.006587655727998575,1200,10
22,5,0.012800639310723944,1500,13
23,0,0.001533676339788741,0,7
23,1,0.04120397876116388,300,13
23,2,0.007663462206396774,600,13
23,3,0.0214821870512791,900,5
23,4,0.0056065667211487695,1200,7
23,5,0.012800639310723944,1500,9
24,0,0.001533676339788741,0,9
24,1,0.028912221137710786,300,12
24,2,0.007663462206396774,600,7
24,3,0.0214821870512791,900,8
24,4,0.0056065667211487695,1200,4
24,5,0.010932215736659675,1500,14
25,0,0.0020559330587184305,0,10
25,1,0.028912221137710786,300,10
25,2,0.0051007334825048205,600,3
25,3,0.02227868913134024,900,10
25,4,0.0056065667211487695,1200,13
25,5,0.010932215736659675,1500,8
26,0,0.0008738048215534997,0,11
26,1,0.028912221137710786,300,12
26,2,0.0051007334825048205,600,6
26,3,0.02227868913134024,900,11
26,4,0.0056065667211487695,1200,6
26,5,0.015076769230443956,1500,7
27,0,0.0008738048215534997,0,13
27,1,0.04002583013845431,300,11
27,2,0.002879525473865202,600,8
27,3,0.02227868913134024,900,7
27,4,0.0056065667211487695,1200,12
27,5,0.015076769230443956,1500,3
28,0,0.0008738048215534997,0,10
28,1,0.05307251965841911,300,14
28,2,0.002879525473865202,600,6
28,3,0.02601594753284867,900,12
28,4,0.0018069054214299616,1200,7
28,5,0.015076769230443956,1500,5
29,0,0.000836490371714105,0,7
29,1,0.05307251965841911,300,12
29,2,0.0015675106941070048,600,8
29,3,0.02985729033754473,900,9
29,4,0.0018069054214299616,1200,14
29,5,0.017773818722213893,1500,4
