gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,5
0,1,0.01,600,10
0,2,0.01,1200,13
0,3,0.01,1800,11
0,4,0.01,2400,10
0,5,0.01,3000,5
1,0,0.00723359586222044,0,8
1,1,0.01,600,9
1,2,0.01,1200,7
1,3,0.01,1800,10
1,4,0.01,2400,6
1,5,0.019756872809528373,3000,14
2,0,0.007040893244420703,0,13
2,1,0.01,600,12
2,2,0.011548581960816689,1200,6
2,3,0.01,1800,8
2,4,0.007634593811894058,2400,10
2,5,0.019756872809528373,3000,5
3,0,0.007040893244420703,0,11
3,1,0.01,600,5
3,2,0.019568276482906398,1200,10
3,3,0.011384440509862488,1800,6
3,4,0.007634593811894058,2400,9
3,5,0.052400696266337775,3000,13
4,0,0.007040893244420703,0,9
4,1,0.005302039110545911,600,11
4,2,0.019568276482906398,1200,11
4,3,0.0071963065931062754,1800,12
4,4,0.007634593811894058,2400,6
4,5,0.052400696266337775,3000,5
5,0,0.007040893244420703,0,7
5,1,0.005302039110545911,600,8
5,2,0.019568276482906398,1200,12
5,3,0.0071963065931062754,1800,13
5,4,0.0059448265313011665,2400,6
5,5,0.06412212101186962,3000,8
6,0,0.007315080184488271,0,9
6,1,0.006350246522891414,600,10
6,2,0.019568276482906398,1200,10
6,3,0.0071963065931062754,1800,12
6,4,0.004046616657839708,2400,3
6,5,0.05642537480606413,3000,10
7,0,0.007315080184488271,0,7
7,1,0.006350246522891414,600,6
7,2,0.019568276482906398,1200,9
7,3,0.0071963065931062754,1800,14
7,4,0.0031195032906910034,2400,8
7,5,0.05642537480606413,3000,10
8,0,0.011134958399111347,0,11
8,1,0.008630225118167205,600,12
8,2,0.019568276482906398,1200,6
8,3,0.0071963065931062754,1800,6
8,4,0.0034612218798814433,2400,12
8,5,0.05642537480606413,3000,7
9,0,0.011134958399111347,0,9
9,1,0.008630225118167205,600,5
9,2,0.012637958852202457,1200,11
9,3,0.011341949612114632,1800,8
9,4,0.0034612218798814433,2400,11
9,5,0.05283742945676856,3000,10
10,0,0.011134958399111347,0,6
10,1,0.025862033156903802,600,6
10,2,0.012637958852202457,1200,8
10,3,0.01440782215625602,1800,7
10,4,0.0034612218798814433,2400,9
10,5,0.05283742945676856,3000,18
11,0,0.008246289383272282,0,8
11,1,0.0434623426027168,600,5
11,2,0.014321797287926407,1200,8
11,3,0.010769983373309045,1800,8
11,4,0.0034612218798814433,2400,12
