gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,8
0,1,0.3,300,12
0,2,0.01,600,4
0,3,0.3,900,13
0,4,0.01,1200,8
0,5,0.3,1500,9
1,0,0.01,0,10
1,1,0.42158239725922386,300,10
1,2,0.005115704399325521,600,9
1,3,0.30994245735245296,900,12
1,4,0.01,1200,7
1,5,0.3,1500,6
2,0,0.01,0,7
2,1,0.349191131230269,300,11
2,2,0.0031726851536191506,600,9
2,3,0.30994245735245296,900,7
2,4,0.01,1200,8
2,5,0.3,1500,12
3,0,0.01,0,6
3,1,0.349191131230269,300,11
3,2,0.004637626197888253,600,3
3,3,0.18565895410716773,900,15
3,4,0.01,1200,9
3,5,0.3,1500,10
4,0,0.01,0,6
4,1,0.4366268698592576,300,10
4,2,0.004637626197888253,600,5
4,3,0.18565895410716773,900,10
4,4,0.01,1200,7
4,5,0.2612044164214366,1500,16
5,0,0.01,0,2
5,1,0.4366268698592576,300,15
5,2,0.007995736538643267,600,4
5,3,0.18565895410716773,900,10
5,4,0.02045171782157822,1200,11
5,5,0.390923904927133,1500,12
6,0,0.01,0,5
6,1,0.4366268698592576,300,8
6,2,0.011181091110968844,600,13
6,3,0.18565895410716773,900,8
6,4,0.027200504546853188,1200,9
6,5,0.390923904927133,1500,11
7,0,0.01,0,10
7,1,0.4366268698592576,300,10
7,2,0.011181091110968844,600,7
7,3,0.18565895410716773,900,8
7,4,0.021077997150305054,1200,10
7,5,0.41479414141873167,1500,9
8,0,0.006312478916021094,0,9
8,1,0.45400401644459737,300,13
8,2,0.011181091110968844,600,4
8,3,0.18565895410716773,900,16
8,4,0.021661848104672504,1200,8
8,5,0.41479414141873167,1500,4
9,0,0.006312478916021094,0,8
9,1,0.45400401644459737,300,12
9,2,0.010397477251684606,600,4
9,3,0.12432791536792936,900,6
9,4,0.021661848104672504,1200,8
9,5,0.41479414141873167,1500,16
10,0,0.006312478916021094,0,1
10,1,0.45400401644459737,300,12
10,2,0.010397477251684606,600,7
10,3,0.07785071807357366,900,11
10,4,0.021661848104672504,1200,8
10,5,0.5351553343616818,1500,15
11,0,0.004800786293004821,0,7
11,1,0.45400401644459737,300,7
11,2,0.010397477251684606,600,7
11,3,0.07785071807357366,900,9
11,4,0.012423721735401015,1200,13
11,5,0.5351553343616818,1500,11
12,0,0.004800786293004821,0,7
12,1,0.6247234720024352,300,9
12,2,0.014772666392807065,600,10
12,3,0.07785071807357366,900,6
12,4,0.012423721735401015,1200,10
12,5,0.5351553343616818,1500,12
13,0,0.004800786293004821,0,6
13,1,0.5692638624820013,300,15
13,2,0.014772666392807065,600,3
13,3,0.07785071807357366,900,11
13,4,0.012423721735401015,1200,9
13,5,0.3551816624694334,1500,10
14,0,0.004449037381952327,0,7
14,1,0.5692638624820013,300,7
14,2,0.014772666392807065,600,7
14,3,0.045785029354607334,900,11
14,4,0.008561031864267854,1200,9
14,5,0.3551816624694334,1500,13
15,0,0.009249470157672857,0,2
15,1,0.6894201673789889,300,12
15,2,0.014772666392807065,600,9
15,3,0.045785029354607334,900,13
15,4,0.008561031864267854,1200,10
15,5,0.5146197662411329,1500,8
16,0,0.012667184718600661,0,5
16,1,0.8062830361505526,300,13
16,2,0.014772666392807065,600,11
16,3,0.045785029354607334,900,6
16,4,0.008561031864267854,1200,10
16,5,0.6571059238008841,1500,9
17,0,0.012667184718600661,0,4
17,1,0.7911501388238079,300,18
17,2,0.014772666392807065,600,10
17,3,0.031759158183652623,900,8
17,4,0.01434007668521413,1200,8
17,5,0.6571059238008841,1500,6
18,0,0.012667184718600661,0,8
18,1,0.6862995999441831,300,16
18,2,0.014772666392807065,600,3
18,3,0.02865816165649277,900,7
18,4,0.01434007668521413,1200,13
18,5,0.7583736959260184,1500,7
19,0,0.010939472942471743,0,5
19,1,0.6862995999441831,300,8
19,2,0.010554846377120392,600,10
19,3,0.02865816165649277,900,8
19,4,0.016410433065022073,1200,9
19,5,0.7583736959260184,1500,14
20,0,0.006934549827709944,0,7
20,1,0.6862995999441831,300,8
20,2,0.010554846377120392,600,10
20,3,0.027693350270269534,900,6
20,4,0.016410433065022073,1200,13
20,5,0.659256949774885,1500,9
21,0,0.006934549827709944,0,4
21,1,0.6862995999441831,300,16
21,2,0.010554846377120392,600,10
21,3,0.05282765596137659,900,8
21,4,0.016410433065022073,1200,10
21,5,0.7637321268630333,1500,6
22,0,0.003913825609747167,0,9
22,1,0.6862995999441831,300,12
22,2,0.010554846377120392,600,6
22,3,0.05282765596137659,900,12
22,4,0.03083195159334464,1200,13
22,5,0.7570130129185952,1500,2
23,0,0.0019973870565116823,0,8
23,1,0.6862995999441831,300,4
23,2,0.010554846377120392,600,8
23,3,0.05282765596137659,900,13
23,4,0.029377059170562454,1200,10
23,5,0.6512160890246558,1500,11
24,0,0.0017366627826774191,0,7
24,1,0.6862995999441831,300,9
24,2,0.010554846377120392,600,6
24,3,0.05282765596137659,900,14
24,4,0.029377059170562454,1200,11
24,5,0.6512160890246558,1500,7
25,0,0.0014553898140562242,0,5
25,1,0.6862995999441831,300,9
25,2,0.010554846377120392,600,12
25,3,0.05262377535096059,900,6
25,4,0.029377059170562454,1200,5
25,5,0.6512160890246558,1500,17
26,0,0.0014553898140562242,0,6
26,1,0.6175567194254673,300,8
26,2,0.01621744284932598,600,14
26,3,0.05262377535096059,900,8
26,4,0.03321100481523706,1200,6
26,5,0.61418103475885,1500,12
27,0,0.002603041911296161,0,6
27,1,0.6175567194254673,300,10
27,2,0.020111274216738657,600,11
27,3,0.05262377535096059,900,9
27,4,0.03321100481523706,1200,6
27,5,0.61418103475885,1500,12
28,0,0.002603041911296161,0,11
28,1,0.5660585891491018,300,8
28,2,0.015846640429457298,600,8
28,3,0.09839675491584281,900,4
28,4,0.045367560640478886,1200,10
28,5,0.61418103475885,1500,13
29,0,0.0031117982688497036,0,2
29,1,0.5660585891491018,300,8
29,2,0.015846640429457298,600,17
29,3,0.1179345472186549,900,5
29,4,0.038740823050087934,1200,8
29,5,0.5125079204454719,1500,14
30,0,0.0031117982688497036,0,7
30,1,0.5660585891491018,300,6
30,2,0.026945331923587165,600,7
30,3,0.1179345472186549,900,9
30,4,0.020154440677575994,1200,12
30,5,0.5125079204454719,1500,13
31,0,0.00613640099308662,0,6
31,1,0.5660585891491018,300,16
31,2,0.026945331923587165,600,11
31,3,0.1179345472186549,900,7
31,4,0.020154440677575994,1200,9
31,5,0.3829306250722116,1500,4
32,0,0.0042815958679355256,0,4
32,1,0.5660585891491018,300,11
32,2,0.026945331923587165,600,7
32,3,0.09379449355915141,900,9
32,4,0.022384975588744537,1200,6
32,5,0.3829306250722116,1500,17
33,0,0.006200737108623851,0,7
33,1,0.5660585891491018,300,10
33,2,0.032047497314242376,600,8
33,3,0.09379449355915141,900,7
33,4,0.022384975588744537,1200,12
33,5,0.34868107220911415,1500,10
34,0,0.011045362139103102,0,6
34,1,0.5660585891491018,300,17
34,2,0.032047497314242376,600,6
34,3,0.09379449355915141,900,5
34,4,0.022384975588744537,1200,6
34,5,0.3676414706324295,1500,13
35,0,0.011045362139103102,0,3
35,1,0.5660585891491018,300,13
35,2,0.032047497314242376,600,8
35,3,0.08209614069464723,900,9
35,4,0.022384975588744537,1200,12
35,5,0.2607046772606137,1500,9
36,0,0.011045362139103102,0,4
36,1,0.4671775444278828,300,10
36,2,0.032047497314242376,600,7
36,3,0.08209614069464723,900,10
36,4,0.022384975588744537,1200,6
36,5,0.2607046772606137,1500,17
37,0,0.011045362139103102,0,9
37,1,0.5572949117131448,300,12
37,2,0.017215424491722545,600,7
37,3,0.08209614069464723,900,8
37,4,0.022384975588744537,1200,5
37,5,0.2661571704454338,1500,13
38,0,0.011045362139103102,0,5
38,1,0.4058283614618408,300,9
38,2,0.017215424491722545,600,10
38,3,0.08209614069464723,900,3
38,4,0.02405366002998133,1200,11
38,5,0.2661571704454338,1500,16
39,0,0.008303098545620688,0,3
39,1,0.4058283614618408,300,8
39,2,0.032396069131672596,600,6
39,3,0.10309369423793875,900,16
39,4,0.02405366002998133,1200,11
