gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,3
0,1,0.3,900,14
0,2,0.01,1800,4
0,3,0.3,2700,15
0,4,0.01,3600,7
0,5,0.3,4500,11
1,0,0.015574015518063096,0,1
1,1,0.3,900,17
1,2,0.02045311756681194,1800,4
1,3,0.3,2700,12
1,4,0.006905877561139573,3600,6
1,5,0.3,4500,14
2,0,0.03154812278941359,0,5
2,1,0.3,900,18
2,2,0.02296768767340309,1800,4
2,3,0.3,2700,13
2,4,0.0063475241728254885,3600,1
2,5,0.3,4500,13
3,0,0.041829677906116955,0,3
3,1,0.3,900,18
3,2,0.02573290066942769,1800,4
3,3,0.3,2700,8
3,4,0.006128290249124133,3600,5
3,5,0.3,4500,16
4,0,0.06165191578431381,0,5
4,1,0.3,900,12
4,2,0.023543511974067823,1800,6
4,3,0.22114058833772504,2700,14
4,4,0.0038576118723615844,3600,7
4,5,0.3,4500,10
5,0,0.09605684487402633,0,2
5,1,0.3,900,16
5,2,0.03978837608971777,1800,3
5,3,0.22114058833772504,2700,11
5,4,0.00618462067168437,3600,6
5,5,0.3,4500,16
6,0,0.15689292406587954,0,5
6,1,0.3,900,11
6,2,0.04529718823124063,1800,5
6,3,0.22114058833772504,2700,17
6,4,0.006008050230817179,3600,5
6,5,0.3,4500,11
7,0,0.11642328097100678,0,9
7,1,0.3,900,8
7,2,0.034968083923471914,1800,9
7,3,0.22114058833772504,2700,7
7,4,0.0032480427074209578,3600,6
7,5,0.3,4500,15
8,0,0.11642328097100678,0,5
8,1,0.2393453733835073,900,12
8,2,0.034968083923471914,1800,3
8,3,0.2919592666331669,2700,14
8,4,0.005174883489026732,3600,4
8,5,0.3,4500,16
9,0,0.20092942912607922,0,3
9,1,0.2393453733835073,900,18
9,2,0.049616732727253574,1800,5
9,3,0.2919592666331669,2700,14
9,4,0.004168103278394682,3600,3
9,5,0.3,4500,10
10,0,0.20401080969211002,0,4
10,1,0.2393453733835073,900,12
10,2,0.04060274152195858,1800,4
10,3,0.2919592666331669,2700,14
10,4,0.0028466305018081,3600,1
10,5,0.3,4500,18
11,0,0.17115887562117071,0,4
11,1,0.2393453733835073,900,8
11,2,0.030949948031983057,1800,4
11,3,0.2919592666331669,2700,22
11,4,0.00431311185914211,3600,4
11,5,0.3,4500,12
12,0,0.21200477227224823,0,2
12,1,0.264880761063582,900,14
12,2,0.03241730216540357,1800,5
12,3,0.2919592666331669,2700,15
12,4,0.008012468589688888,3600,4
12,5,0.3,4500,14
13,0,0.21053921310297746,0,4
13,1,0.264880761063582,900,16
13,2,0.026710440501422485,1800,5
13,3,0.2919592666331669,2700,14
13,4,0.007947487529154971,3600,7
13,5,0.3,4500,8
14,0,0.14595104534352912,0,4
14,1,0.264880761063582,900,14
14,2,0.014181780800299717,1800,4
14,3,0.2919592666331669,2700,21
14,4,0.013194287330895144,3600,1
14,5,0.36906818415635917,4500,9
15,0,0.16009017920037374,0,2
15,1,0.264880761063582,900,13
15,2,0.02561479633547819,1800,2
15,3,0.2919592666331669,2700,17
15,4,0.02505751286697418,3600,2
15,5,0.36906818415635917,4500,18
16,0,0.12253243806084085,0,4
16,1,0.264880761063582,900,11
16,2,0.0202428631115946,1800,7
16,3,0.2919592666331669,2700,18
16,4,0.014382272201562062,3600,4
16,5,0.36906818415635917,4500,10
17,0,0.16831479601090454,0,4
17,1,0.264880761063582,900,17
17,2,0.019104990092668066,1800,5
17,3,0.2919592666331669,2700,11
17,4,0.02047487215968271,3600,2
17,5,0.36906818415635917,4500,15
18,0,0.29105400544174365,0,5
18,1,0.264880761063582,900,19
18,2,0.026822788409731367,1800,6
18,3,0.2919592666331669,2700,10
18,4,0.025394289780594298,3600,4
18,5,0.36906818415635917,4500,10
19,0,0.25481777125661237,0,5
19,1,0.264880761063582,900,12
19,2,0.02691066359370409,1800,5
19,3,0.2919592666331669,2700,14
19,4,0.021783615946576247,3600,4
19,5,0.36906818415635917,4500,14
20,0,0.3922814835500422,0,2
20,1,0.264880761063582,900,10
20,2,0.024299464435529633,1800,10
20,3,0.2919592666331669,2700,18
20,4,0.03232734259748843,3600,5
20,5,0.36906818415635917,4500,9
21,0,0.5273576931717712,0,9
21,1,0.264880761063582,900,13
21,2,0.024299464435529633,1800,7
21,3,0.2919592666331669,2700,12
21,4,0.062341507833357686,3600,6
21,5,0.36906818415635917,4500,7
22,0,0.5273576931717712,0,6
22,1,0.264880761063582,900,8
22,2,0.01686721996989012,1800,5
22,3,0.2919592666331669,2700,24
22,4,0.06304722974404231,3600,5
22,5,0.3472742027517683,4500,6
23,0,0.5459875356113165,0,10
23,1,0.3425985338490834,900,5
23,2,0.01947681671968148,1800,10
23,3,0.2919592666331669,2700,14
23,4,0.06810001814187465,3600,6
23,5,0.22028730196343532,4500,9
24,0,0.5459875356113165,0,12
24,1,0.2336217817914395,900,5
24,2,0.01947681671968148,1800,8
24,3,0.2919592666331669,2700,20
24,4,0.046205921602455464,3600,0
24,5,0.22028730196343532,4500,8
25,0,0.5459875356113165,0,11
25,1,0.3308530181215382,900,8
25,2,0.0399617232793571,1800,8
25,3,0.2919592666331669,2700,20
25,4,0.08903554572629607,3600,2
25,5,0.25830778999887616,4500,5
26,0,0.5459875356113165,0,12
26,1,0.40841956822559167,900,10
26,2,0.05180063511057773,1800,10
26,3,0.2919592666331669,2700,6
26,4,0.1503534332262213,3600,11
26,5,0.18256396314798595,4500,5
27,0,0.5459875356113165,0,7
27,1,0.40841956822559167,900,8
27,2,0.05180063511057773,1800,6
27,3,0.2289816091343691,2700,15
27,4,0.1503534332262213,3600,6
