gen,id,probability_maraud,position,successful_mating
0,0,0.1,4.39321535345923,9
0,1,0.1,919.3670429735178,10
0,2,0.1,1809.248703846448,12
0,3,0.1,2704.039486469721,6
0,4,0.1,3593.1289319405014,9
0,5,0.1,4513.130470175999,8
1,0,0.1,4.39321535345923,12
1,1,0.1,919.3670429735178,7
1,2,0.1,1809.248703846448,10
1,3,0.09289071577192211,2704.039486469721,11
1,4,0.1,3593.1289319405014,7
1,5,0.07272727995317033,4513.130470175999,7
2,0,0.1,4.39321535345923,8
2,1,0.06873685132219472,919.3670429735178,10
2,2,0.1,1809.248703846448,7
2,3,0.09289071577192211,2704.039486469721,15
2,4,0.15429394041317493,3593.1289319405014,5
2,5,0.08199507783999846,4513.130470175999,9
3,0,0.09618491111427842,4.39321535345923,8
3,1,0.06873685132219472,919.3670429735178,7
3,2,0.08770941212352455,1809.248703846448,17
3,3,0.09289071577192211,2704.039486469721,7
3,4,0.274962682374736,3593.1289319405014,12
3,5,0.08199507783999846,4513.130470175999,3
4,0,0.10271688210712193,4.39321535345923,10
4,1,0.06080334141817072,919.3670429735178,14
4,2,0.08770941212352455,1809.248703846448,5
4,3,0.08655358303464307,2704.039486469721,4
4,4,0.274962682374736,3593.1289319405014,13
4,5,0.11923409316378718,4513.130470175999,8
5,0,0.10271688210712193,4.39321535345923,13
5,1,0.06080334141817072,919.3670429735178,9
5,2,0.09408960479911607,1809.248703846448,10
5,3,0.04181431240418828,2704.039486469721,8
5,4,0.274962682374736,3593.1289319405014,8
5,5,0.11575977241849685,4513.130470175999,6
6,0,0.10271688210712193,4.39321535345923,9
6,1,0.06080334141817072,919.3670429735178,9
6,2,0.09408960479911607,1809.248703846448,17
6,3,0.03894267218394602,2704.039486469721,1
6,4,0.2672108552907091,3593.1289319405014,11
6,5,0.2140819564036724,4513.130470175999,7
7,0,0.10271688210712193,4.39321535345923,15
7,1,0.06080334141817072,919.3670429735178,6
7,2,0.09408960479911607,1809.248703846448,15
7,3,0.025202264943707038,2704.039486469721,8
7,4,0.2672108552907091,3593.1289319405014,5
7,5,0.19397892116806184,4513.130470175999,5
8,0,0.10271688210712193,4.39321535345923,9
8,1,0.06933133893285076,919.3670429735178,6
8,2,0.09408960479911607,1809.248703846448,17
8,3,0.024994337097803652,2704.039486469721,4
8,4,0.3030436519790446,3593.1289319405014,12
8,5,0.166595442754683,4513.130470175999,6
9,0,0.10271688210712193,4.39321535345923,6
9,1,0.07890560416333958,919.3670429735178,6
9,2,0.09408960479911607,1809.248703846448,13
9,3,0.020681463593517763,2704.039486469721,9
9,4,0.3030436519790446,3593.1289319405014,9
9,5,0.22621580360618126,4513.130470175999,11
10,0,0.1486227850258411,4.39321535345923,10
10,1,0.11357172047408,919.3670429735178,10
10,2,0.09408960479911607,1809.248703846448,10
10,3,0.020681463593517763,2704.039486469721,6
10,4,0.3030436519790446,3593.1289319405014,12
10,5,0.22621580360618126,4513.130470175999,6
11,0,0.1486227850258411,4.39321535345923,3
11,1,0.11357172047408,919.3670429735178,8
11,2,0.09408960479911607,1809.248703846448,13
11,3,0.010489362624600644,2704.039486469721,11
11,4,0.3030436519790446,3593.1289319405014,10
11,5,0.34780236122469066,4513.130470175999,8
12,0,0.4076381168607692,4.39321535345923,9
12,1,0.11400663585736931,919.3670429735178,8
12,2,0.09408960479911607,1809.248703846448,13
12,3,0.010489362624600644,2704.039486469721,8
