gen,id,probability_maraud,position,successful_mating
0,0,0.05,0,11
0,1,0.05,300,9
0,2,0.05,600,4
0,3,0.05,900,12
0,4,0.05,1200,9
0,5,0.05,1500,9
1,0,0.05,0,8
1,1,0.05,300,11
1,2,0.016314277728469502,600,11
1,3,0.05,900,7
1,4,0.05,1200,10
1,5,0.05,1500,7
2,0,0.043253813014827835,0,7
2,1,0.05,300,13
2,2,0.016314277728469502,600,11
2,3,0.04005731328761113,900,7
2,4,0.05,1200,12
2,5,0.04902429231273876,1500,4
3,0,0.05983548011299929,0,6
3,1,0.05,300,10
3,2,0.016314277728469502,600,9
3,3,0.05671188779347153,900,11
3,4,0.05,1200,9
3,5,0.09721081519064005,1500,9
4,0,0.17759300547256732,0,16
4,1,0.05,300,12
4,2,0.016314277728469502,600,0
4,3,0.05671188779347153,900,4
4,4,0.05,1200,10
4,5,0.09721081519064005,1500,12
5,0,0.17759300547256732,0,8
5,1,0.05,300,7
5,2,0.013888003486626043,600,16
5,3,0.09361943810878894,900,4
5,4,0.05,1200,10
5,5,0.09721081519064005,1500,9
6,0,0.15112196439236092,0,11
6,1,0.03638632001495169,300,4
6,2,0.013888003486626043,600,13
6,3,0.15530483151496907,900,11
6,4,0.05,1200,7
6,5,0.09721081519064005,1500,8
7,0,0.15112196439236092,0,6
7,1,0.018026927346610953,300,8
7,2,0.013888003486626043,600,7
7,3,0.15530483151496907,900,21
7,4,0.07291334282119055,1200,8
7,5,0.08275711597802636,1500,4
8,0,0.15385803759557135,0,11
8,1,0.018525853308136605,300,7
8,2,0.015576020421360897,600,9
8,3,0.15530483151496907,900,10
8,4,0.07559700696348297,1200,7
8,5,0.08162644390625481,1500,10
9,0,0.15385803759557135,0,9
9,1,0.012474984697925186,300,7
9,2,0.015576020421360897,600,7
9,3,0.15530483151496907,900,11
9,4,0.03092813225210793,1200,10
9,5,0.08162644390625481,1500,10
